title_id	parent_tv_show_title_id	season_number	episode_number
tt1393074	tt0084987	25	20
tt1393075	tt0084987	25	19
tt1393618	tt0827947	2	102
tt1393619	tt0827947	2	103
tt13945158	tt2213962	7	12
tt13945330	tt11128256	6	1
tt1394702	tt0284178	1	3
tt1394703	tt0284178	1	2
tt1394704	tt0284178	1	1
tt1394855	tt0827947	2	106
tt1394856	tt0827947	2	107
tt13953170	tt11128256	6	2
tt1395533	tt0827947	2	108
tt13959130	tt11128256	6	3
tt13962282	tt11128256	6	4
tt1396391	tt0827947	3	116
tt1396392	tt0827947	3	78
tt1396393	tt0827947	3	121
tt1396394	tt0827947	3	117
tt1396395	tt0827947	3	82
tt1396396	tt0827947	3	125
tt1396397	tt0827947	3	129
tt1396398	tt0827947	3	118
tt1396399	tt0827947	3	114
tt13966110	tt13946490	25	154
tt13969916	tt11128256	6	5
tt13971676	tt13946490	24	1
tt1397467	tt0827947	2	110
tt13977300	tt13946490	25	150
tt13977308	tt13946490	25	155
tt1398054	tt0084987	25	21
tt13985834	tt3114358	3	4
tt1398794	tt0827947	2	112
tt13993514	tt2213962	7	13
tt1399468	tt0827947	2	114
tt1400189	tt0827947	2	116
tt1400715	tt0098803	2	1
tt1400972	tt0827947	2	119
tt1401449	tt0827947	2	121
tt1401846	tt0827947	2	120
tt1401847	tt0827947	3	124
tt1401848	tt0827947	3	135
tt1401849	tt0827947	3	126
tt1401850	tt0827947	3	80
tt1401851	tt0827947	3	137
tt1401852	tt0827947	3	132
tt1401853	tt0827947	3	130
tt1401854	tt0827947	3	134
tt1401855	tt0827947	3	142
tt14025064	tt0262169	1	1
tt14025066	tt0262169	1	6
tt14025068	tt0262169	1	2
tt14025070	tt0262169	1	4
tt14025072	tt0262169	1	5
tt14025076	tt0262169	1	3
tt14025360	tt3114358	3	5
tt1403732	tt0827947	2	124
tt1403876	tt0084987	25	22
tt1403877	tt0084987	25	23
tt1404293	tt0827947	3	122
tt1405736	tt0827947	2	130
tt14059510	tt13946490	25	175
tt1406263	tt0084987	25	25
tt1406264	tt0084987	25	24
tt14063928	tt12181598	2	1
tt14082432	tt3114358	3	6
tt14082610	tt3114358	3	7
tt1408762	tt0827947	3	140
tt14091426	tt6667634	7	1
tt14091428	tt6667634	7	2
tt14091430	tt6667634	7	3
tt14091432	tt6667634	7	4
tt14091434	tt6667634	7	5
tt14091442	tt6667634	7	6
tt14091450	tt6667634	7	7
tt14091454	tt6667634	7	8
tt14091456	tt6667634	7	9
tt14091460	tt6667634	7	10
tt14091464	tt6667634	7	11
tt14091468	tt6667634	7	12
tt1410441	tt0084987	25	26
tt1410442	tt0084987	25	27
tt14110032	tt13946490	25	200
tt1411483	tt0827947	3	143
tt1411484	tt0827947	3	123
tt1411485	tt0827947	3	133
tt1411486	tt0827947	3	141
tt1411487	tt0827947	3	146
tt1412974	tt0420803	1	1
tt1412975	tt0420803	1	2
tt1412976	tt0420803	1	3
tt1412977	tt0420803	1	4
tt1412978	tt0420803	1	5
tt1412990	tt0408409	1	7
tt1412991	tt0408409	1	3
tt1412992	tt0408409	1	6
tt1412993	tt0408409	1	4
tt14145076	tt2364322	\N	\N
tt14145080	tt2364322	\N	\N
tt14145084	tt2364322	\N	\N
tt14145112	tt2364322	\N	\N
tt1414950	tt0827947	3	147
tt1414951	tt0827947	\N	\N
tt1414952	tt0827947	3	150
tt1414953	tt0827947	3	155
tt1414954	tt0827947	3	159
tt14153786	tt8656264	\N	\N
tt14153788	tt8656264	\N	\N
tt14160982	tt8656264	\N	\N
tt14160986	tt8656264	\N	\N
tt14162498	tt3114358	3	8
tt14162500	tt3114358	3	9
tt1416251	tt0813495	4	2
tt1416252	tt0813495	4	1
tt14173954	tt0824714	\N	\N
tt1417728	tt0084987	25	28
tt14180216	tt8656264	\N	\N
tt14191952	tt0827947	\N	\N
tt1419213	tt0827947	3	149
tt1419214	tt0827947	3	131
tt1420406	tt0476116	41	1
tt14215366	tt13946490	25	240
tt1421806	tt0827947	2	132
tt14225314	tt13946490	25	242
tt14225326	tt13946490	25	252
tt1423224	tt0084987	25	29
tt14247536	tt8656264	\N	\N
tt14247546	tt8656264	\N	\N
tt14247556	tt8656264	\N	\N
tt14254488	tt8656264	\N	\N
tt14266802	tt14264524	\N	\N
tt14272384	tt13946490	25	272
tt1427458	tt0827947	2	136
tt14277914	tt8656264	\N	\N
tt14279262	tt8656264	\N	\N
tt1428726	tt0827947	2	137
tt14287652	tt3114358	3	10
tt14287768	tt3114358	3	11
tt1429235	tt0827947	3	152
tt1429236	tt0827947	3	157
tt1429237	tt0827947	3	145
tt1429238	tt0827947	3	151
tt1429239	tt0827947	3	162
tt1429240	tt0827947	3	164
tt1429241	tt0827947	3	139
tt1429242	tt0827947	3	158
tt1429243	tt0827947	3	156
tt1429930	tt0084987	25	30
tt1429931	tt0084987	25	31
tt14312898	tt8656264	\N	\N
tt14312920	tt8656264	\N	\N
tt14329700	tt8656264	\N	\N
tt14329702	tt8656264	\N	\N
tt14334926	tt13946490	25	300
tt14345554	tt3114358	3	12
tt14349826	tt13946490	25	310
tt14349828	tt13946490	25	312
tt1435223	tt0827947	3	166
tt1435224	tt0827947	3	170
tt1435225	tt0827947	3	172
tt1435226	tt0827947	3	174
tt1435227	tt0827947	3	167
tt1435228	tt0827947	3	171
tt1436096	tt1423648	1	11
tt1436097	tt1423648	1	12
tt14363422	tt14362274	\N	\N
tt14364116	tt0348954	20	1
tt14365010	tt0348954	19	1
tt1437010	tt0827947	2	145
tt1437011	tt0827947	2	146
tt14379042	tt8918282	18	1
tt1439411	tt0084987	25	32
tt1439412	tt0084987	25	33
tt1439616	tt1423648	1	17
tt1439617	tt1423648	1	15
tt1439618	tt1423648	1	13
tt1439619	tt1423648	1	14
tt1439620	tt1423648	1	16
tt1440053	tt0098803	2	2
tt14402916	tt13831266	1	1
tt14403432	tt13831266	1	2
tt14403444	tt13831266	1	3
tt14403450	tt13831266	1	4
tt14403454	tt13831266	1	5
tt14403464	tt13831266	1	6
tt14403478	tt13831266	1	7
tt14403494	tt13831266	1	8
tt1440935	tt0827947	2	153
tt1441604	tt0169455	15	10
tt1441605	tt0169455	15	9
tt1441708	tt0827947	2	167
tt1442119	tt0827947	2	154
tt14429258	tt8918282	18	2
tt1443424	tt0084987	25	34
tt14435808	tt13946490	25	166
tt1444104	tt0827947	2	159
tt1444105	tt0827947	2	160
tt14464216	tt13274362	2	1
tt14464620	tt13274362	2	2
tt1447274	tt1423648	1	21
tt1447275	tt1423648	1	19
tt1447276	tt1423648	1	20
tt1447277	tt1423648	1	18
tt1447672	tt0827947	3	177
tt1447673	tt0827947	3	178
tt1447674	tt0827947	3	180
tt1447675	tt0827947	3	176
tt1447917	tt0084987	25	36
tt1447918	tt0084987	25	35
tt1448057	tt1423648	1	24
tt1448058	tt1423648	1	22
tt1448059	tt1423648	1	23
tt1448843	tt1423648	1	25
tt1448844	tt1423648	2	1
tt1448845	tt1423648	2	2
tt1448846	tt1423648	2	3
tt1448983	tt0827947	3	173
tt1448984	tt0827947	3	179
tt1448985	tt0827947	3	163
tt1448986	tt0827947	\N	\N
tt1449334	tt0813495	4	8
tt1449335	tt0813495	4	3
tt1449336	tt0813495	4	4
tt1449337	tt0813495	4	6
tt1449338	tt0813495	4	7
tt1449339	tt0813495	4	5
tt14495980	tt14489278	1	1
tt14495998	tt14489278	1	2
tt14496002	tt14489278	1	3
tt14496024	tt14489278	1	4
tt14496042	tt14489278	1	5
tt14496058	tt14489278	1	6
tt1451479	tt1423648	2	4
tt1451480	tt1423648	2	5
tt1451583	tt0084987	25	39
tt1451584	tt0084987	25	37
tt1451585	tt0084987	25	38
tt1452157	tt0827947	2	170
tt14531076	tt8656264	\N	\N
tt14531080	tt8656264	\N	\N
tt1453373	tt0103436	1	13
tt1453510	tt1423648	1	9
tt1453511	tt1423648	1	10
tt1453512	tt1423648	1	8
tt1454396	tt0827947	2	171
tt14550496	tt9875860	3	1
tt14551300	tt9875860	3	2
tt14551984	tt9875860	3	3
tt14551990	tt9875860	3	4
tt14551996	tt9875860	3	5
tt14552016	tt9875860	3	6
tt14552028	tt9875860	3	7
tt14552040	tt9875860	3	8
tt14552044	tt9875860	3	9
tt14552050	tt9875860	3	10
tt14552080	tt9875860	3	11
tt14552084	tt9875860	3	12
tt14552090	tt9875860	3	13
tt14552094	tt9875860	3	14
tt14552098	tt9875860	3	15
tt14552104	tt9875860	3	16
tt14552110	tt9875860	3	17
tt14552156	tt9875860	3	18
tt14552158	tt9875860	3	19
tt14552160	tt9875860	3	20
tt1455745	tt0813495	4	9
tt1455949	tt0827947	2	174
tt1456813	tt0084987	25	40
tt1457111	tt1423648	1	1
tt1457112	tt1423648	1	2
tt1457113	tt1423648	1	3
tt1457114	tt1423648	1	4
tt1457115	tt1423648	1	5
tt1457116	tt1423648	1	6
tt1457117	tt1423648	1	7
tt1457672	tt0084987	\N	\N
tt1457673	tt0084987	\N	\N
tt14590546	tt13946490	25	177
tt1459736	tt0084987	25	41
tt1459737	tt0084987	25	42
tt1461363	tt0098803	2	3
tt1461364	tt0098803	2	4
tt1462993	tt0827947	3	9
tt14633462	tt8918282	18	3
tt14649848	tt13946490	25	51
tt1465352	tt0084987	25	44
tt1465353	tt0084987	25	43
tt14658006	tt8918282	18	4
tt14674758	tt8656264	\N	\N
tt14674764	tt8656264	\N	\N
tt14674768	tt8656264	\N	\N
tt14676808	tt2213962	8	1
tt14682614	tt14362274	1	1
tt14682628	tt14362274	1	2
tt14682638	tt14362274	1	3
tt14682646	tt14362274	1	4
tt14682656	tt14362274	1	5
tt14682672	tt14362274	1	6
tt14682686	tt14362274	1	7
tt14682692	tt14362274	1	8
tt14682698	tt14362274	1	9
tt14682704	tt14362274	1	10
tt14682710	tt14362274	1	11
tt14682716	tt14362274	1	12
tt14682722	tt14362274	1	13
tt14682726	tt14362274	1	14
tt14682730	tt14362274	1	15
tt14682740	tt14362274	1	16
tt14682744	tt14362274	1	17
tt14682752	tt14362274	1	18
tt14682754	tt14362274	1	19
tt14682758	tt14362274	1	20
tt14682766	tt14362274	1	21
tt14682772	tt14362274	1	22
tt14682776	tt14362274	1	23
tt1469899	tt0094525	12	1
tt1469967	tt0084987	25	45
tt1470383	tt0765725	\N	\N
tt1470457	tt0084987	25	46
tt1472387	tt0827947	1	22
tt1472388	tt0827947	1	27
tt1472509	tt0084987	25	47
tt14741562	tt14509130	1	1
tt14760458	tt8897474	\N	\N
tt1476871	tt0084987	25	48
tt1477369	tt0169455	15	11
tt1477466	tt0827947	1	36
tt1477467	tt0827947	1	37
tt1477468	tt0827947	1	38
tt1477469	tt0827947	1	40
tt1477470	tt0827947	1	41
tt1477471	tt0827947	1	46
tt1477472	tt0827947	1	49
tt1477473	tt0827947	1	50
tt1477474	tt0827947	1	52
tt1477475	tt0827947	1	54
tt1477476	tt0827947	1	58
tt1477477	tt0827947	1	64
tt1477478	tt0827947	1	65
tt1477479	tt0827947	1	66
tt1477480	tt0827947	1	69
tt1477481	tt0827947	1	70
tt1477482	tt0827947	1	71
tt1477483	tt0827947	1	72
tt1477484	tt0827947	1	73
tt1477485	tt0827947	1	74
tt1477486	tt0827947	1	76
tt1477487	tt0827947	1	81
tt1477488	tt0827947	1	82
tt1477489	tt0827947	1	86
tt1477490	tt0827947	1	88
tt1477491	tt0827947	1	89
tt1477492	tt0827947	1	91
tt1478028	tt0169455	15	15
tt1478029	tt0169455	15	13
tt14780604	tt8918282	18	5
tt1478140	tt0827947	1	102
tt1478141	tt0827947	1	103
tt1478142	tt0827947	1	105
tt1478143	tt0827947	1	92
tt1478144	tt0827947	1	97
tt1478664	tt0827947	1	107
tt1478665	tt0827947	1	108
tt1478666	tt0827947	1	109
tt1478667	tt0827947	1	110
tt1478668	tt0827947	1	111
tt1478669	tt0827947	1	112
tt1478670	tt0827947	1	113
tt1478671	tt0827947	1	114
tt1478672	tt0827947	1	115
tt1478673	tt0827947	1	116
tt1478674	tt0827947	1	119
tt1478675	tt0827947	1	122
tt1478676	tt0827947	1	124
tt1478677	tt0827947	1	125
tt1478678	tt0827947	1	130
tt1478679	tt0827947	1	133
tt1478680	tt0827947	1	135
tt1478681	tt0827947	1	137
tt1478682	tt0827947	1	138
tt1478684	tt0827947	1	142
tt1478685	tt0827947	1	143
tt1478686	tt0827947	1	145
tt1478687	tt0827947	1	150
tt1478688	tt0827947	1	151
tt1478689	tt0827947	1	159
tt1478691	tt0827947	1	162
tt1478692	tt0827947	1	165
tt1478693	tt0827947	2	101
tt1478694	tt0827947	2	104
tt1478695	tt0827947	2	109
tt1478696	tt0827947	2	113
tt1478697	tt0827947	2	46
tt1478698	tt0827947	2	84
tt1478699	tt0827947	2	87
tt14789696	tt14362274	3	6
tt1479059	tt0827947	2	117
tt1479060	tt0827947	2	123
tt1479061	tt0827947	2	129
tt1479062	tt0827947	2	131
tt1479064	tt0827947	2	148
tt1479065	tt0827947	2	149
tt1479066	tt0827947	2	150
tt1479067	tt0827947	2	155
tt1479068	tt0827947	2	156
tt1479069	tt0827947	2	157
tt1479070	tt0827947	2	158
tt1479071	tt0827947	2	163
tt1479072	tt0827947	2	164
tt1479073	tt0827947	2	165
tt1479074	tt0827947	2	166
tt1479075	tt0827947	2	169
tt1479076	tt0827947	2	172
tt1479077	tt0827947	2	173
tt1479078	tt0827947	2	175
tt1479079	tt0827947	2	176
tt1479080	tt0827947	2	177
tt1479081	tt0827947	2	178
tt1479082	tt0827947	2	179
tt1479083	tt0827947	2	180
tt1481497	tt0084987	25	49
tt14815382	tt8918282	18	6
tt14842026	tt11128256	6	6
tt1484224	tt0457240	1	1
tt1484292	tt0080274	1	4
tt14844784	tt12987396	1	1
tt14844788	tt12987396	1	2
tt14844792	tt12987396	1	3
tt14844802	tt12987396	1	4
tt14844804	tt12987396	1	5
tt14844806	tt12987396	1	6
tt14844808	tt12987396	1	7
tt14844810	tt12987396	1	8
tt14844812	tt12987396	1	9
tt14844824	tt12987396	1	10
tt14844828	tt12987396	1	11
tt14844830	tt12987396	1	12
tt14844832	tt12987396	1	13
tt14844834	tt12987396	1	14
tt14844838	tt12987396	1	15
tt14844842	tt12987396	1	16
tt14844848	tt12987396	1	17
tt14844858	tt12987396	1	18
tt14844866	tt12987396	1	19
tt14844870	tt12987396	1	20
tt14844872	tt12987396	1	21
tt14844876	tt12987396	1	22
tt14844880	tt12987396	1	23
tt14844884	tt12987396	1	24
tt14844886	tt12987396	1	25
tt14844890	tt12987396	1	26
tt14844892	tt12987396	1	27
tt14844894	tt12987396	1	28
tt1484503	tt0084987	25	50
tt1484668	tt0320882	2	1
tt1484669	tt0320882	2	10
tt1484670	tt0320882	2	2
tt1484671	tt0320882	2	3
tt1484672	tt0320882	2	4
tt1484673	tt0320882	2	5
tt1484674	tt0320882	2	6
tt1484675	tt0320882	2	7
tt1484676	tt0320882	2	8
tt1484677	tt0320882	2	9
tt1484723	tt0827947	3	1
tt1484724	tt0827947	3	10
tt1484725	tt0827947	3	101
tt1484726	tt0827947	3	103
tt1484727	tt0827947	3	12
tt1484728	tt0827947	3	13
tt1484729	tt0827947	3	144
tt1484730	tt0827947	3	148
tt1484731	tt0827947	3	160
tt1484732	tt0827947	3	165
tt1484733	tt0827947	3	169
tt1484734	tt0827947	3	181
tt1484735	tt0827947	3	21
tt1484736	tt0827947	3	22
tt1484737	tt0827947	3	26
tt1484738	tt0827947	3	29
tt1484739	tt0827947	3	32
tt1484740	tt0827947	3	4
tt1484741	tt0827947	3	43
tt1484742	tt0827947	3	46
tt1484743	tt0827947	3	47
tt1484744	tt0827947	3	49
tt1484745	tt0827947	3	5
tt1484746	tt0827947	3	8
tt1484747	tt0827947	3	85
tt1484748	tt0827947	3	89
tt1484749	tt0827947	3	95
tt14849798	tt8656264	\N	\N
tt14849800	tt8656264	\N	\N
tt1485383	tt0813495	4	10
tt1485384	tt0813495	4	11
tt1486398	tt0827947	3	119
tt1487204	tt0408409	3	16
tt1487205	tt0408409	4	0
tt1487547	tt0408409	2	1
tt1487548	tt0408409	2	10
tt1487549	tt0408409	2	8
tt1487550	tt0408409	2	2
tt1487551	tt0408409	4	6
tt1487552	tt0408409	2	5
tt1487554	tt0408409	4	9
tt1487555	tt0408409	4	8
tt1487556	tt0408409	4	2
tt1487557	tt0408409	2	9
tt1487558	tt0408409	4	1
tt1487559	tt0408409	2	11
tt1487560	tt0408409	2	15
tt1487561	tt0408409	4	3
tt1487562	tt0408409	2	3
tt1487563	tt0408409	2	7
tt1487564	tt0408409	2	4
tt1487565	tt0408409	2	14
tt1488384	tt0408409	2	12
tt1488385	tt0408409	2	13
tt14888236	tt8918282	18	7
tt1488968	tt0080274	1	1
tt1488969	tt0080274	1	2
tt1488970	tt0080274	1	3
tt1488971	tt0080274	1	5
tt14893224	tt0824714	\N	\N
tt1489540	tt0408409	3	25
tt14908788	tt14746934	1	1
tt14908790	tt14746934	1	2
tt14908794	tt14746934	1	3
tt14908806	tt14746934	1	4
tt14908836	tt14746934	1	5
tt1491395	tt0084987	25	51
tt14932208	tt11128256	6	7
tt1495239	tt0084987	25	52
tt14966502	tt8656264	\N	\N
tt14966506	tt8656264	\N	\N
tt14967502	tt11128256	6	8
tt1497506	tt0169455	15	12
tt1498269	tt0824714	\N	\N
tt1498270	tt0824714	\N	\N
tt1498271	tt0824714	\N	\N
tt1498272	tt0824714	\N	\N
tt14989048	tt8656264	\N	\N
tt1499399	tt0084987	25	53
tt15006902	tt11128256	6	9
tt15023830	tt8918282	18	8
tt1503477	tt0827947	3	182
tt1503478	tt0827947	3	183
tt1503479	tt0827947	3	184
tt1503480	tt0827947	3	185
tt1503734	tt0084987	25	54
tt15041392	tt8656264	\N	\N
tt1505567	tt0169455	15	14
tt1506414	tt0084987	25	55
tt1508186	tt0476116	1	1
tt15094772	tt14509130	1	2
tt15094778	tt14509130	1	4
tt15094780	tt14509130	1	3
tt15094782	tt14509130	1	6
tt15094784	tt14509130	1	5
tt15094786	tt14509130	1	7
tt15094788	tt14509130	1	8
tt15094928	tt1155387	\N	\N
tt1510148	tt0827947	3	128
tt1510149	tt0827947	3	136
tt1510150	tt0827947	3	138
tt1510151	tt0827947	3	175
tt1510152	tt0827947	4	1
tt15115680	tt6667634	8	1
tt15115696	tt6667634	8	2
tt15115708	tt6667634	8	3
tt15115754	tt6667634	8	9
tt15115790	tt6667634	\N	\N
tt15115816	tt6667634	8	10
tt15115828	tt6667634	8	11
tt15115848	tt6667634	8	12
tt15116290	tt6667634	8	4
tt15116298	tt6667634	8	5
tt15116302	tt6667634	8	6
tt15116306	tt6667634	8	7
tt15116320	tt6667634	8	8
tt1511882	tt0827947	4	14
tt1511883	tt0827947	4	18
tt1511944	tt0084987	25	56
tt1512418	tt0827947	4	7
tt1513958	tt0084987	25	57
tt15140510	tt8918282	18	9
tt1514186	tt0827947	4	15
tt15146036	tt8918282	18	10
tt1514653	tt1480034	1	3
tt1514654	tt1480034	1	4
tt1514655	tt1480034	1	6
tt1514656	tt1480034	1	1
tt1514657	tt1480034	1	5
tt1514659	tt1480034	1	2
tt1514702	tt0813495	4	12
tt1514703	tt0813495	4	13
tt1517372	tt0827947	\N	\N
tt1517373	tt0827947	4	26
tt1519149	tt0827947	4	22
tt1519151	tt0827947	4	28
tt1519152	tt0827947	4	6
tt1519153	tt0827947	4	9
tt1519182	tt0084987	25	58
tt1519567	tt0827947	4	19
tt1520118	tt0827947	4	30
tt1520706	tt0827947	4	8
tt1521490	tt0827947	4	29
tt15226138	tt8656264	\N	\N
tt15226140	tt8656264	\N	\N
tt1523126	tt0827947	4	11
tt1523805	tt0827947	4	25
tt1524026	tt0084987	25	59
tt1524402	tt0827947	4	32
tt1524403	tt0827947	4	31
tt15244544	tt12181598	2	2
tt1524620	tt0463281	1	25
tt1524621	tt0463281	1	24
tt1524622	tt0463281	1	3
tt1524623	tt0463281	1	5
tt1524624	tt0463281	1	2
tt1524626	tt0463281	1	27
tt1524627	tt0463281	1	4
tt1524907	tt0463281	1	26
tt1524944	tt0463281	1	11
tt1524945	tt0463281	1	10
tt1524946	tt0463281	1	7
tt1524947	tt0463281	1	9
tt1524948	tt0463281	1	6
tt1524949	tt0463281	1	8
tt1525137	tt0827947	4	27
tt1526443	tt0827947	4	21
tt1526759	tt0463281	1	20
tt1526760	tt0463281	1	15
tt1526761	tt0463281	1	18
tt1526762	tt0463281	1	16
tt1526763	tt0463281	1	17
tt1526764	tt0463281	1	19
tt1526765	tt0463281	1	21
tt1526766	tt0463281	1	14
tt1526767	tt0463281	1	12
tt1526768	tt0463281	1	23
tt1526769	tt0463281	1	13
tt1526770	tt0463281	1	22
tt1527530	tt0084987	25	60
tt1527959	tt0827947	4	16
tt1528545	tt0827947	4	12
tt15289350	tt10580064	2	1
tt1529113	tt0827947	4	4
tt1529774	tt0827947	4	10
tt1530603	tt0827947	4	33
tt1531867	tt0084987	25	61
tt1532150	tt0827947	4	40
tt15326814	tt14362274	3	19
tt1532761	tt0827947	4	34
tt15327962	tt12567072	2	1
tt15328214	tt12567072	2	2
tt15328218	tt12567072	2	3
tt15328220	tt12567072	2	4
tt15328224	tt12567072	2	5
tt15328228	tt12567072	2	6
tt1533489	tt0827947	4	39
tt1533925	tt0827947	4	2
tt1535120	tt0094525	12	2
tt1535282	tt0827947	4	17
tt15353326	tt15350174	1	1
tt1535761	tt0169455	16	2
tt1535814	tt0827947	4	44
tt1536263	tt0827947	4	47
tt1537616	tt0827947	4	46
tt1538709	tt0827947	4	51
tt15387164	tt8918282	18	11
tt15397344	tt1155387	\N	\N
tt1539863	tt0827947	4	38
tt15399974	tt8918282	18	12
tt15400810	tt8918282	18	13
tt1540278	tt0827947	4	49
tt1540625	tt0827947	4	42
tt15411586	tt12181598	2	3
tt1541375	tt0827947	4	41
tt1541376	tt0827947	4	52
tt15424062	tt8918282	18	14
tt15426670	tt12181598	2	4
tt15426672	tt12181598	2	5
tt15426674	tt12181598	2	6
tt15434242	tt15434094	1	1
tt15434246	tt15434094	1	2
tt15434252	tt15434094	1	3
tt15434254	tt15434094	1	4
tt15434258	tt15434094	1	5
tt15434262	tt15434094	1	6
tt15434264	tt15434094	1	7
tt15434272	tt15434094	1	8
tt1544404	tt0098803	2	5
tt1544405	tt0098803	2	6
tt1545254	tt0827947	4	57
tt1545874	tt0827947	4	54
tt1545878	tt0827947	4	53
tt1546211	tt0169455	16	1
tt15463578	tt14362274	3	22
tt1546592	tt0827947	4	61
tt15469662	tt12181598	2	7
tt1547163	tt0827947	4	56
tt1548444	tt0827947	4	65
tt15484572	tt8918282	18	15
tt15493032	tt8918282	18	16
tt1549425	tt0827947	4	64
tt1549811	tt0084987	25	62
tt1550161	tt0827947	4	48
tt15503442	tt10839422	2	1
tt15508066	tt14362274	3	23
tt15508118	tt12181598	2	8
tt1551281	tt0827947	4	60
tt1552307	tt0827947	4	66
tt1553452	tt1423648	2	6
tt1554012	tt0827947	4	68
tt1554113	tt0094525	12	3
tt1554368	tt0084987	25	63
tt1554818	tt0827947	4	45
tt1554819	tt0827947	4	67
tt1554820	tt0827947	4	50
tt15552754	tt14362274	3	24
tt15568974	tt0476116	36	1
tt15568986	tt0476116	28	1
tt15569036	tt0476116	55	1
tt15569126	tt0476116	55	2
tt15569140	tt0476116	55	3
tt15569160	tt0476116	55	4
tt15569168	tt0476116	55	5
tt15569194	tt0476116	55	6
tt15569746	tt0476116	55	7
tt15569814	tt0476116	55	8
tt15570012	tt0476116	55	9
tt15570188	tt0476116	55	10
tt15576346	tt8918282	18	17
tt1558455	tt0827947	4	23
tt15599580	tt14362274	3	1
tt15599582	tt14362274	3	2
tt15599592	tt14362274	3	3
tt15599598	tt14362274	3	4
tt15599618	tt14362274	\N	\N
tt15599622	tt14362274	3	5
tt15599628	tt14362274	3	7
tt15599632	tt14362274	3	8
tt15599642	tt14362274	3	9
tt15599650	tt14362274	3	10
tt15599654	tt14362274	3	11
tt15599670	tt14362274	3	12
tt15599686	tt14362274	3	13
tt15599698	tt14362274	3	14
tt15599710	tt14362274	3	15
tt15599718	tt14362274	3	16
tt15599730	tt14362274	3	17
tt15599748	tt14362274	3	18
tt1559974	tt0084987	25	64
tt15599756	tt14362274	3	20
tt1559975	tt0084987	25	65
tt15599778	tt14362274	3	21
tt15599792	tt14362274	\N	\N
tt15607438	tt8918282	18	18
tt1560874	tt0827947	4	35
tt1560875	tt0827947	4	69
tt1563435	tt0827947	4	70
tt1563901	tt0827947	4	55
tt1563902	tt0827947	4	62
tt1563903	tt0827947	4	75
tt1564677	tt0169455	16	3
tt15653890	tt14362274	3	25
tt15676724	tt0103436	\N	\N
tt15685116	tt8656264	\N	\N
tt1568722	tt0084987	26	1
tt1568723	tt0084987	26	2
tt15701998	tt8918282	18	19
tt15708864	tt14362274	3	26
tt1570916	tt0098803	2	10
tt1570917	tt0098803	2	11
tt1570918	tt0098803	2	12
tt1570919	tt0098803	2	7
tt1570920	tt0098803	2	8
tt1570921	tt0098803	2	9
tt1571095	tt0827947	4	63
tt15721146	tt1155387	\N	\N
tt15721702	tt9447956	1	1
tt15741384	tt15508888	1	1
tt15741400	tt15508888	1	2
tt15741410	tt15508888	1	3
tt15741418	tt15508888	1	4
tt15741436	tt15508888	1	5
tt15741448	tt15508888	1	6
tt15741456	tt15508888	1	7
tt1574907	tt0885761	3	1
tt1574908	tt0885761	3	2
tt1574909	tt0885761	3	3
tt1574910	tt0885761	3	4
tt1574911	tt0885761	3	5
tt1574912	tt0885761	3	6
tt15755664	tt8918282	18	20
tt15758580	tt14362274	1	27
tt1576901	tt1242774	2	3
tt15770908	tt9447956	1	2
tt15770926	tt9447956	1	3
tt15770954	tt9447956	1	4
tt15770986	tt9447956	1	5
tt15771006	tt9447956	1	6
tt15771036	tt9447956	1	7
tt15771058	tt9447956	1	8
tt1580179	tt0827947	\N	\N
tt1580180	tt0827947	4	87
tt1580181	tt0827947	4	80
tt15815870	tt14362274	3	28
tt1581766	tt0084987	26	3
tt1582093	tt0827947	4	36
tt1582094	tt0827947	4	37
tt1582096	tt0827947	4	59
tt1582097	tt0827947	4	71
tt1582098	tt0827947	4	72
tt1582099	tt0827947	4	74
tt1582100	tt0827947	4	76
tt1582101	tt0827947	4	79
tt1582103	tt0827947	4	82
tt1582104	tt0827947	4	83
tt1582105	tt0827947	4	84
tt1582106	tt0827947	4	85
tt1583673	tt0827947	4	81
tt1584461	tt0827947	4	78
tt15850238	tt8918282	18	21
tt1585117	tt0827947	4	86
tt1586045	tt0246619	1	4
tt1586046	tt0246619	1	5
tt1586047	tt0246619	1	2
tt1586048	tt0246619	1	3
tt1586049	tt0246619	1	6
tt1586050	tt0246619	1	1
tt1586191	tt0084987	26	4
tt1586998	tt0827947	4	90
tt1586999	tt0827947	4	93
tt1587526	tt0246619	1	12
tt1587527	tt0246619	1	8
tt1587528	tt0246619	1	9
tt1587529	tt0246619	1	7
tt1587530	tt0246619	1	11
tt1587531	tt0246619	1	13
tt1588113	tt0827947	4	77
tt1588114	tt0827947	4	91
tt1588115	tt0827947	4	96
tt15895576	tt8656264	\N	\N
tt1589580	tt0084987	26	5
tt1589781	tt0169455	4	9
tt1589857	tt0827947	4	89
tt1590918	tt1585497	\N	\N
tt1590919	tt1585497	\N	\N
tt1590920	tt1585497	\N	\N
tt1590921	tt1585497	\N	\N
tt1590922	tt1585497	\N	\N
tt1590923	tt1585497	\N	\N
tt1590924	tt1585497	\N	\N
tt1591377	tt0827947	4	99
tt1591577	tt0084987	26	6
tt1592014	tt0827947	4	102
tt1592027	tt1585497	1	1
tt1593123	tt0827947	\N	\N
tt1593125	tt0827947	\N	\N
tt1593128	tt0827947	4	103
tt1594162	tt0827947	4	88
tt1594801	tt0827947	4	98
tt1595276	tt0827947	4	100
